Compounds.1	Compounds.2	Correlation	P-value
taurolithocholicacid-3-sulfate	PE(18:0_16:2)	0.3333333333333333	0.2896916120510084
taurolithocholicacid-3-sulfate	PE(18:1_20:2)	0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(20:2_20:4)	-0.7272727272727273	0.007355028857805139
taurolithocholicacid-3-sulfate	PE(18:1_20:4)	-0.48484848484848486	0.11013380361698864
taurolithocholicacid-3-sulfate	PE(20:1_20:5)	-0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PE(17:2_20:3)	0.6363636363636364	0.02609689105270316
taurolithocholicacid-3-sulfate	PE(18:2_20:2)	0.6666666666666666	0.017900123202763782
taurolithocholicacid-3-sulfate	PE(15:0_22:4)	-0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PE(17:0_18:2)	-0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PE(16:0_19:2)	0.7575757575757576	0.004316216598311831
taurolithocholicacid-3-sulfate	PE(16:0_20:5)	-0.21212121212121213	0.508059475100817
taurolithocholicacid-3-sulfate	PE(16:0_22:4)	0.6363636363636364	0.02609689105270316
taurolithocholicacid-3-sulfate	PE(22:6_18:1)	-0.6363636363636364	0.02609689105270316
taurolithocholicacid-3-sulfate	PE(18:1_22:5)	0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PE(14:0_22:4)	-0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PE(20:2_16:0)	0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PE(18:0_18:2)	0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PE(18:1_16:1)	-0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PE(24:0_18:1)	-0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PE(15:0_18:1)	-0.696969696969697	0.011770284624359301
taurolithocholicacid-3-sulfate	PE(19:0_20:4)	0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PE(20:4_18:0)	0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PE(20:3_18:0)	-0.42424242424242425	0.16928128956181773
taurolithocholicacid-3-sulfate	PE(18:1_18:2)	-0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PE(14:0_18:3)	0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(O-15:1_22:5)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(O-18:2_20:4)	-0.696969696969697	0.011770284624359301
taurolithocholicacid-3-sulfate	PE(O-17:1_22:5)	0.7272727272727273	0.007355028857805139
taurolithocholicacid-3-sulfate	PE(O-17:1_20:5)	-0.3939393939393939	0.2051287374811778
taurolithocholicacid-3-sulfate	PE(O-16:1_20:5)	-0.48484848484848486	0.11013380361698864
taurolithocholicacid-3-sulfate	PE(O-20:2_22:6)	-0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PE(O-16:1_20:4)	0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PE(O-15:1_22:6)	0.7272727272727273	0.007355028857805139
taurolithocholicacid-3-sulfate	PE(O-16:1_22:6)	-0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PE(O-17:1_22:6)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(O-19:1_20:4)	0.30303030303030304	0.33834513413529943
taurolithocholicacid-3-sulfate	PE(O-18:1_22:4)	0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PE(O-18:1_22:6)	-0.6363636363636364	0.02609689105270316
taurolithocholicacid-3-sulfate	PE(O-18:2_22:6)	0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PE(O-18:3_22:4)	0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PE(O-18:1_22:5)	-0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PE(O-20:5_16:0)	-0.48484848484848486	0.11013380361698864
taurolithocholicacid-3-sulfate	PE(O-18:1_22:2)	0.48484848484848486	0.11013380361698864
taurolithocholicacid-3-sulfate	PE(O-16:1_22:1)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(O-18:1_18:0)	-0.36363636363636365	0.24526500073077734
taurolithocholicacid-3-sulfate	PE(O-17:1_18:2)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(O-18:1_16:0)	0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PE(O-18:1_18:2)	-0.48484848484848486	0.11013380361698864
taurolithocholicacid-3-sulfate	PE(O-18:2_22:1)	-0.5757575757575758	0.050110701061225484
taurolithocholicacid-3-sulfate	PE(O-18:2_24:1)	-0.6363636363636364	0.02609689105270316
taurolithocholicacid-3-sulfate	PE(O-16:0_20:4)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(O-18:1_22:1)	-0.30303030303030304	0.33834513413529943
taurolithocholicacid-3-sulfate	PE(O-15:1_20:4)	0.6666666666666666	0.017900123202763782
taurolithocholicacid-3-sulfate	PE(O-18:1_20:3)	-0.8484848484848485	4.848269784093967e-4
taurolithocholicacid-3-sulfate	PE(O-18:0_20:4)	-0.6060606060606061	0.03671701047945948
taurolithocholicacid-3-sulfate	PE(P-18:0_18:0)	0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PE(P-16:0_16:1)	0.45454545454545453	0.13765791634772956
taurolithocholicacid-3-sulfate	PE(P-20:3_20:4)	-0.48484848484848486	0.11013380361698864
taurolithocholicacid-3-sulfate	PE(P-16:0_17:1)	0.5454545454545454	0.06661188226688906
taurolithocholicacid-3-sulfate	PE(P-18:0_22:6)	-0.5151515151515151	0.08652854082139654
taurolithocholicacid-3-sulfate	PE(P-16:0_20:5)	0.7878787878787878	0.002339524253337531
taurolithocholicacid-3-sulfate	PE(P-18:0_22:4)	-0.5454545454545454	0.06661188226688906
