Compounds.1	Compounds.2	Correlation	P-value
taurolithocholicacid-3-sulfate	FFA(32:1)	-0.6923076923076924	0.012593030496094082
taurolithocholicacid-3-sulfate	FFA(19:2)	0.8321678321678323	7.854416778536104e-4
taurolithocholicacid-3-sulfate	FFA(19:0)	-0.8181818181818183	0.0011431050868040604
taurolithocholicacid-3-sulfate	FFA(29:0)	-0.5944055944055945	0.0415214944103185
taurolithocholicacid-3-sulfate	FFA(16:1)	-0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	FFA(24:2)	-0.7972027972027973	0.0019003677255282703
taurolithocholicacid-3-sulfate	FFA(20:1)	-0.8041958041958044	0.0016147689860699283
taurolithocholicacid-3-sulfate	FFA(24:1)	0.8041958041958044	0.0016147689860699283
taurolithocholicacid-3-sulfate	FFA(18:2)	0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	FFA(20:2)	-0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	FFA(20:4)	0.6993006993006995	0.011374198642690932
taurolithocholicacid-3-sulfate	FFA(22:5)	-0.7832167832167833	0.0025862148333625798
taurolithocholicacid-3-sulfate	Hex2Cer(d18:1/24:0)	-0.6923076923076924	0.012593030496094082
taurolithocholicacid-3-sulfate	HexCer(t14:0/24:2(2OH))	0.5734265734265734	0.051265589786491525
taurolithocholicacid-3-sulfate	HexCer(t22:1/16:1(2OH))	0.5314685314685316	0.0753623350534836
taurolithocholicacid-3-sulfate	HexCer(t19:1/26:1(2OH))	-0.7482517482517483	0.005124081698753068
taurolithocholicacid-3-sulfate	HexCer(t18:1/20:1(2OH))	0.7552447552447553	0.004508435484294221
taurolithocholicacid-3-sulfate	HexCer(t18:0/20:2(2OH))	-0.7202797202797203	0.008239768712338433
taurolithocholicacid-3-sulfate	HexCer(t18:0/20:1(2OH))	-0.8111888111888113	0.0013633152527271909
taurolithocholicacid-3-sulfate	HexCer(t18:0/15:0(2OH))	-0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	HexCer(t16:0/22:2(2OH))	-0.6573426573426574	0.02018549850985406
taurolithocholicacid-3-sulfate	HexCer(t14:2/30:2(2OH))	0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	HexCer(t14:1/24:1(2OH))	-0.6993006993006995	0.011374198642690932
taurolithocholicacid-3-sulfate	HexCer(t14:1/24:0(2OH))	0.4755244755244756	0.1181759570130321
taurolithocholicacid-3-sulfate	HexCer(t14:0/24:1(2OH))	-0.5524475524475525	0.06251148327961517
taurolithocholicacid-3-sulfate	HexCer(t14:1/17:0(2OH))	-0.6783216783216784	0.0153173290532817
taurolithocholicacid-3-sulfate	HexCer(d18:1/22:0)	-0.5454545454545455	0.06661188226688897
taurolithocholicacid-3-sulfate	HexCer(d18:1/24:0)	-0.8391608391608392	6.428259886278226e-4
taurolithocholicacid-3-sulfate	HexCer(d16:1/18:0)	0.8321678321678323	7.854416778536104e-4
taurolithocholicacid-3-sulfate	HexCer(d18:1/23:1)	-0.8671328671328673	2.5981184986148103e-4
taurolithocholicacid-3-sulfate	HexCer(d18:1/18:0)	-0.6433566433566434	0.024003191200713644
taurolithocholicacid-3-sulfate	HexCer(d18:1/16:0)	0.8951048951048952	8.36658642909169e-5
taurolithocholicacid-3-sulfate	HexCer(d18:1/17:0)	0.8671328671328673	2.5981184986148103e-4
taurolithocholicacid-3-sulfate	LNAPE(22:5/N-20:2)	-0.5944055944055945	0.0415214944103185
